"10.0","100.0","9N011000000000001"
"3.0","20.0","3D045000001906202"
"3.0","20.0","3D045000001920402"
"3.0","20.0","3D045000001927102"
"3.0","20.0","3D045000001999902"
"0.0","30.0","2A030000001930101"
